"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"A930005N03Rik",0.000696809843556657,0.896617230680983,0.2,0.021,1,"MEGLU6","A930005N03Rik"
"Arl14epl",0.000696809843556657,0.857807724790735,0.2,0.021,1,"MEGLU6","Arl14epl"
"D630030B08Rik",0.000696809843556657,0.788405431994634,0.2,0.021,1,"MEGLU6","D630030B08Rik"
"Fscn3",0.000696809843556657,0.724476454604738,0.2,0.021,1,"MEGLU6","Fscn3"
"Gm47023",0.000696809843556657,0.704404140782023,0.2,0.021,1,"MEGLU6","Gm47023"
"Gm38034",0.000696809843556657,0.622053924703161,0.2,0.021,1,"MEGLU6","Gm38034"
"Slamf1",0.000696809843556657,0.544741650090282,0.2,0.021,1,"MEGLU6","Slamf1"
"Hcn1",0.000699093532331289,0.740900410002226,1,0.811,1,"MEGLU6","Hcn1"
"Gm25776",0.000702547037444282,1.1967438088824,0.3,0.045,1,"MEGLU6","Gm25776"
"Gm46379",0.000702547037444282,0.968569360238207,0.3,0.045,1,"MEGLU6","Gm46379"
"Gm17231.1",0.000703903564547003,0.858097382298855,0.5,0.119,1,"MEGLU6","Gm17231"
"Wdr83os",0.000705326145550052,0.981583129527095,1,0.444,1,"MEGLU6","Wdr83os"
"Bbip1.1",0.000711969332101489,0.715698217469568,1,0.654,1,"MEGLU6","Bbip1"
"Fbxl2.1",0.000714718734122307,0.875146140165872,1,0.613,1,"MEGLU6","Fbxl2"
"Gm29114",0.000723235167126367,0.942991371877775,0.5,0.119,1,"MEGLU6","Gm29114"
"Fam53c",0.000727618697429448,1.09960851417133,0.8,0.358,1,"MEGLU6","Fam53c"
"Hps4",0.000729949615130157,1.18811526257615,0.7,0.263,1,"MEGLU6","Hps4"
"Zfp972",0.000731599549672575,0.725079322585358,0.3,0.045,1,"MEGLU6","Zfp972"
"Gm48992",0.000737318886714835,0.897248506674447,0.2,0.021,1,"MEGLU6","Gm48992"
"Gm15473",0.000737318886714835,0.894762905219273,0.2,0.021,1,"MEGLU6","Gm15473"
"Tex29",0.000737318886714835,0.736182465416298,0.2,0.021,1,"MEGLU6","Tex29"
"Serpina9.1",0.000737318886714835,0.700994148042896,0.2,0.021,1,"MEGLU6","Serpina9"
"Cnksr2.2",0.000746836235681504,0.592578138154939,1,0.848,1,"MEGLU6","Cnksr2"
"Tent2",0.000753105859724952,1.00314861317155,0.9,0.407,1,"MEGLU6","Tent2"
"Rhoa",0.000758900440043063,0.480612994335541,1,0.848,1,"MEGLU6","Rhoa"
"Pcdh8.1",0.000764636092924192,1.01797151631299,0.8,0.296,1,"MEGLU6","Pcdh8"
"Ppp1r15a.1",0.000765648524537424,1.09005466971817,0.8,0.346,1,"MEGLU6","Ppp1r15a"
"Gm19817.1",0.000767306442272394,1.06918702723752,0.4,0.078,1,"MEGLU6","Gm19817"
"Eif4a1",0.000776359624379357,0.45157677613131,1,0.868,1,"MEGLU6","Eif4a1"
"Fam167b",0.000780006320121705,1.10556656952207,0.2,0.021,1,"MEGLU6","Fam167b"
"Gm13703",0.000780006320121705,0.905812092292837,0.2,0.021,1,"MEGLU6","Gm13703"
"Gm49703",0.000780006320121705,0.864980581257495,0.2,0.021,1,"MEGLU6","Gm49703"
"Erfe",0.000780006320121705,0.842248321263041,0.2,0.021,1,"MEGLU6","Erfe"
"Olfr267",0.000780006320121705,0.824507114105343,0.2,0.021,1,"MEGLU6","Olfr267"
"Klhl35",0.000780006320121705,0.798464247917076,0.2,0.021,1,"MEGLU6","Klhl35"
"Tk1",0.000780006320121705,0.753097338409781,0.2,0.021,1,"MEGLU6","Tk1"
"Gm8216",0.000780006320121705,0.722458062846184,0.2,0.021,1,"MEGLU6","Gm8216"
"Hey2",0.000780006320121705,0.701848837542053,0.2,0.021,1,"MEGLU6","Hey2"
"Abhd2",0.000781200993698701,0.903596029424721,0.9,0.564,1,"MEGLU6","Abhd2"
"Spag6l",0.000788512384154223,1.10955073566402,0.7,0.247,1,"MEGLU6","Spag6l"
"Ncald",0.000794975634214019,0.51203470062952,1,0.905,1,"MEGLU6","Ncald"
"Khk.1",0.000806101195649098,1.32751450336808,0.6,0.185,1,"MEGLU6","Khk"
"Otud3",0.000806608135839261,1.28022125333689,0.5,0.132,1,"MEGLU6","Otud3"
"Cchcr1",0.000807227035823369,0.895722355610828,0.3,0.049,1,"MEGLU6","Cchcr1"
"Ppil3",0.000810304165507222,1.07551075116839,0.8,0.296,1,"MEGLU6","Ppil3"
"4930562F07Rik",0.000811430152826283,0.771303396075914,0.1,0.004,1,"MEGLU6","4930562F07Rik"
"Acy3",0.000811430152826283,0.748809987098452,0.1,0.004,1,"MEGLU6","Acy3"
"Asb10",0.000811430152826283,0.632089918714803,0.1,0.004,1,"MEGLU6","Asb10"
"Gm37411",0.000811430152826283,0.518023367623166,0.1,0.004,1,"MEGLU6","Gm37411"
"Nxnl2",0.000811430152826283,0.500650401555808,0.1,0.004,1,"MEGLU6","Nxnl2"
"Gm49265",0.000811430152826283,0.484839089173551,0.1,0.004,1,"MEGLU6","Gm49265"
"Gm42894",0.000811430152826283,0.335423029346489,0.1,0.004,1,"MEGLU6","Gm42894"
"Pgm2l1",0.000814419250583736,0.511054488110922,1,0.868,1,"MEGLU6","Pgm2l1"
"Cachd1",0.000817667861914646,0.889573740953553,0.9,0.658,1,"MEGLU6","Cachd1"
"Dhrs3",0.000818390427469161,1.15008738898822,0.6,0.177,1,"MEGLU6","Dhrs3"
"Rfx3",0.00082431067800385,0.869800610222416,1,0.605,1,"MEGLU6","Rfx3"
"Reep4",0.000824978455898917,0.806003890729295,0.2,0.021,1,"MEGLU6","Reep4"
"Gm8974",0.000824978455898917,0.671302395946997,0.2,0.021,1,"MEGLU6","Gm8974"
"Gm48529",0.000824978455898917,0.595742527773188,0.2,0.021,1,"MEGLU6","Gm48529"
"Arhgap11a",0.000825589563594976,0.769458679232107,0.3,0.045,1,"MEGLU6","Arhgap11a"
"Mgat4c",0.000837521681935581,0.680350356093635,1,0.971,1,"MEGLU6","Mgat4c"
"Pou4f1.1",0.000841971670102046,1.30811846849576,0.7,0.276,1,"MEGLU6","Pou4f1"
"Tmem267",0.000845154351404652,0.62813099683422,0.8,0.284,1,"MEGLU6","Tmem267"
"Grik2",0.000848114353766106,0.648497605994302,1,0.914,1,"MEGLU6","Grik2"
"Rmst.1",0.000850295412629735,0.85160925628337,1,0.671,1,"MEGLU6","Rmst"
"Gm12744",0.000851732213479061,1.33184781849399,0.6,0.173,1,"MEGLU6","Gm12744"
"Gm43884",0.000852169499983087,1.2912060425773,0.5,0.128,1,"MEGLU6","Gm43884"
"Nell1os.1",0.000854161592751451,0.989565104819999,0.7,0.235,1,"MEGLU6","Nell1os"
"Fgf13.2",0.000854663077963724,0.615965587682987,1,0.827,1,"MEGLU6","Fgf13"
"Klhl3.1",0.000856029303862004,0.884853282387146,1,0.543,1,"MEGLU6","Klhl3"
"Rbm25",0.000859025245041252,0.491674753920877,1,0.893,1,"MEGLU6","Rbm25"
"Rap1gds1",0.000860745980769748,0.378637019594396,0.9,0.909,1,"MEGLU6","Rap1gds1"
"Plpp7",0.000872068074032109,1.19140126406661,0.7,0.235,1,"MEGLU6","Plpp7"
"Gm38381",0.000872337417430768,1.11445698891374,0.3,0.049,1,"MEGLU6","Gm38381"
"Zp2",0.000872346166432437,0.44489970607369,0.2,0.021,1,"MEGLU6","Zp2"
"Mfsd6",0.000874042629113129,0.911722794640814,0.9,0.531,1,"MEGLU6","Mfsd6"
"Itprid1",0.000880383298833641,1.17771048871365,0.6,0.198,1,"MEGLU6","Itprid1"
"Gm37717",0.000881180286537106,1.19523888438786,0.4,0.091,1,"MEGLU6","Gm37717"
"Pde2a",0.000883275308922734,0.872400130820528,0.4,0.086,1,"MEGLU6","Pde2a"
"F730043M19Rik",0.000884207980931007,1.1844947388936,0.7,0.284,1,"MEGLU6","F730043M19Rik"
"Gm27243",0.000894345729043186,0.907792258735237,0.3,0.045,1,"MEGLU6","Gm27243"
"Gm13541",0.000899786277123714,0.771649918013098,0.1,0.004,1,"MEGLU6","Gm13541"
"Gm12702",0.000899786277123714,0.751528133442375,0.1,0.004,1,"MEGLU6","Gm12702"
"Gm47079",0.000899786277123714,0.647965321487759,0.1,0.004,1,"MEGLU6","Gm47079"
"Olfr1331",0.000899786277123714,0.597757527112336,0.1,0.004,1,"MEGLU6","Olfr1331"
"Gm26983",0.000899786277123714,0.582228606910779,0.1,0.004,1,"MEGLU6","Gm26983"
"Gm29968",0.000899786277123714,0.534429705043307,0.1,0.004,1,"MEGLU6","Gm29968"
"Gm20531.1",0.000899786277123714,0.51900349742958,0.1,0.004,1,"MEGLU6","Gm20531"
"Gm16222",0.000899786277123714,0.410508749937743,0.1,0.004,1,"MEGLU6","Gm16222"
"A730061H03Rik.1",0.000899786277123714,0.382956217119532,0.1,0.004,1,"MEGLU6","A730061H03Rik"
"Syt16",0.000903791383469222,0.83482211165163,1,0.597,1,"MEGLU6","Syt16"
"Gpr108",0.000905602365819319,1.12710061710865,0.7,0.272,1,"MEGLU6","Gpr108"
"A230081H15Rik.1",0.000906688106252993,1.09652907379552,0.3,0.049,1,"MEGLU6","A230081H15Rik"
"Gm44618",0.000912910295281327,0.986931253931475,0.6,0.173,1,"MEGLU6","Gm44618"
"Gm43593",0.000922225045641264,0.756856723763351,0.2,0.021,1,"MEGLU6","Gm43593"
"Gm39302.1",0.000922225045641264,0.754861217307172,0.2,0.021,1,"MEGLU6","Gm39302"
"Gm8116",0.000922225045641264,0.452154698500141,0.2,0.021,1,"MEGLU6","Gm8116"
"Zbed5",0.000928657867536019,1.22463393688689,0.7,0.263,1,"MEGLU6","Zbed5"
"Stag2",0.000930186986642049,0.793814157540199,1,0.658,1,"MEGLU6","Stag2"
"Gm50152",0.000930679879801171,1.01469718813342,0.3,0.045,1,"MEGLU6","Gm50152"
"A930001M01Rik.1",0.000930679879801171,0.397023317383949,0.3,0.045,1,"MEGLU6","A930001M01Rik"
"Mkrn2",0.000932868396356269,1.02563739529707,0.8,0.379,1,"MEGLU6","Mkrn2"
"Ephb6",0.000932868396356269,1.01286864477455,0.9,0.374,1,"MEGLU6","Ephb6"
"Gm43320.1",0.000941428541696369,1.08070214799982,0.5,0.132,1,"MEGLU6","Gm43320"
"Gm36236",0.000942288807933585,0.978053163203371,0.3,0.049,1,"MEGLU6","Gm36236"
"Tmem86a",0.000949383829792852,1.31147565101757,0.5,0.14,1,"MEGLU6","Tmem86a"
"2610307P16Rik",0.000951954857640182,1.09326759218254,0.8,0.395,1,"MEGLU6","2610307P16Rik"
"Gm36939",0.000974735574168442,0.769742544988016,0.2,0.021,1,"MEGLU6","Gm36939"
"Gm7286",0.000975409211348577,0.864354271420922,0.6,0.16,1,"MEGLU6","Gm7286"
"Anxa9.1",0.000996425093562766,0.893096298081487,0.4,0.082,1,"MEGLU6","Anxa9"
"Cacna1d",0.00099691859336719,0.75259054004507,1,0.819,1,"MEGLU6","Cacna1d"
"4921531C22Rik",0.00101740626372623,1.0982114201908,0.3,0.049,1,"MEGLU6","4921531C22Rik"
"Adcyap1.1",0.00103014258013452,1.24865458338589,0.6,0.193,1,"MEGLU6","Adcyap1"
"Cdc42bpa",0.00103205087188259,0.610708016510198,1,0.868,1,"MEGLU6","Cdc42bpa"
"Agtpbp1",0.00104469332639706,0.640429890962404,1,0.753,1,"MEGLU6","Agtpbp1"
"Stat4",0.00104841664015741,0.731550113837783,0.5,0.128,1,"MEGLU6","Stat4"
"4930484I04Rik",0.00105111215845665,0.928394875606117,1,0.477,1,"MEGLU6","4930484I04Rik"
"Stat5a.1",0.00105322801512384,0.560468867100509,0.4,0.078,1,"MEGLU6","Stat5a"
"Mis18a",0.00105700902634916,1.02283261384663,0.3,0.049,1,"MEGLU6","Mis18a"
"Ankrd23",0.00105700902634916,0.922178405571535,0.3,0.049,1,"MEGLU6","Ankrd23"
"Vldlr",0.00106649852398949,0.93208273691472,0.9,0.551,1,"MEGLU6","Vldlr"
"Gm28959",0.00106865786190031,1.43618098641069,0.5,0.111,1,"MEGLU6","Gm28959"
"Robo2.1",0.00107767682872559,0.740908924553746,1,0.856,1,"MEGLU6","Robo2"
"Tbc1d1",0.00108979264465235,0.964292708395399,0.9,0.436,1,"MEGLU6","Tbc1d1"
"Msrb2",0.00109641646131753,1.29156652599213,0.6,0.226,1,"MEGLU6","Msrb2"
"Brms1",0.00109803387537496,0.790458992511508,0.3,0.049,1,"MEGLU6","Brms1"
"B3galt2",0.0011177904536749,1.08671359743307,0.7,0.288,1,"MEGLU6","B3galt2"
"Gm2516",0.00113116099208113,1.05968311763481,0.3,0.053,1,"MEGLU6","Gm2516"
"Gm45130",0.00113116099208113,1.03874604881339,0.3,0.053,1,"MEGLU6","Gm45130"
"Gm37478",0.00113791284052215,1.30854381287736,0.4,0.095,1,"MEGLU6","Gm37478"
"Trmt61b",0.00113824818170872,1.15821929980207,0.6,0.202,1,"MEGLU6","Trmt61b"
"Gm10827.1",0.00114206510229507,1.20608614514149,0.5,0.144,1,"MEGLU6","Gm10827"
"Alg14",0.00116183325508613,1.03566938344951,0.8,0.337,1,"MEGLU6","Alg14"
"Sema4c",0.00116614869127173,0.776473556435361,0.5,0.123,1,"MEGLU6","Sema4c"
"Zfp786",0.00117131407534354,1.26596943890518,0.4,0.095,1,"MEGLU6","Zfp786"
"Chuk",0.00117419315502207,1.07542281799166,0.8,0.379,1,"MEGLU6","Chuk"
"Zfp287",0.0011744274118045,0.875611970200292,0.7,0.226,1,"MEGLU6","Zfp287"
"Scn2a.1",0.00117817417890528,0.491837606399951,1,0.909,1,"MEGLU6","Scn2a"
"Ddc",0.00118387088376107,1.19309846277733,0.7,0.412,1,"MEGLU6","Ddc"
"Prox2os",0.0011845356719682,1.03275436212823,0.3,0.049,1,"MEGLU6","Prox2os"
"Gm43879",0.00119095319541732,1.33960463398994,0.5,0.16,1,"MEGLU6","Gm43879"
"ccdc198",0.00119741940240214,0.796462289691634,0.4,0.082,1,"MEGLU6","ccdc198"
"Aplp1",0.00120029604564488,0.2860315873959,1,0.951,1,"MEGLU6","Aplp1"
"Arid1b",0.00120153576811406,0.601767201426118,1,0.856,1,"MEGLU6","Arid1b"
"Gm43341",0.00120612175018105,1.11279527885394,0.6,0.185,1,"MEGLU6","Gm43341"
"Gm15728",0.00120624830498777,0.928277370302361,0.6,0.181,1,"MEGLU6","Gm15728"
"Braf",0.00122179442342011,0.53565247423915,1,0.86,1,"MEGLU6","Braf"
"Gm29331",0.00123010882951806,1.35197450057111,0.3,0.049,1,"MEGLU6","Gm29331"
"Txnip.1",0.00123091904251042,0.838973077419827,0.4,0.086,1,"MEGLU6","Txnip"
"Gm38155",0.00123111319534612,1.16301181904323,0.6,0.206,1,"MEGLU6","Gm38155"
"Thap1",0.00123299221376842,1.10049347262276,0.6,0.185,1,"MEGLU6","Thap1"
"Glp2r",0.00125790350603046,0.630992732589605,0.9,0.794,1,"MEGLU6","Glp2r"
"Gm19932.1",0.0012626439045993,1.41471355542242,0.3,0.053,1,"MEGLU6","Gm19932"
"Gsta2",0.00126775441682764,0.988314133959878,0.5,0.148,1,"MEGLU6","Gsta2"
"Gm42992",0.00127577027075968,0.976057966941277,0.5,0.132,1,"MEGLU6","Gm42992"
"Tmem106b",0.00127641781632688,0.949198344571697,0.9,0.514,1,"MEGLU6","Tmem106b"
"Gm44745",0.0012772965534448,1.03360506146231,0.3,0.049,1,"MEGLU6","Gm44745"
"Gm20631",0.0012772965534448,0.529611030601104,0.3,0.049,1,"MEGLU6","Gm20631"
"1700019D03Rik",0.00127946354238983,1.10792583232185,0.7,0.267,1,"MEGLU6","1700019D03Rik"
"Ubr2",0.0012855691348493,0.805705549114125,1,0.609,1,"MEGLU6","Ubr2"
"Gabrd",0.00130428749662767,1.32673498321774,0.5,0.152,1,"MEGLU6","Gabrd"
"Gm42778",0.00131139636082823,0.984750879515832,0.4,0.082,1,"MEGLU6","Gm42778"
"Rere",0.00131419926863595,0.4535607181043,1,0.922,1,"MEGLU6","Rere"
"Gas7",0.00131943622090024,0.49795534561786,0.9,0.897,1,"MEGLU6","Gas7"
"Ube2g1",0.00132149343038437,0.716301889281092,1,0.724,1,"MEGLU6","Ube2g1"
"Exosc2",0.00132173508499148,1.07202719438868,0.8,0.305,1,"MEGLU6","Exosc2"
"Arpc2.1",0.00132400784499512,0.358014087792856,1,0.872,1,"MEGLU6","Arpc2"
"Mir5128",0.00132615037483021,1.20709453940447,0.3,0.049,1,"MEGLU6","Mir5128"
"Igsf10",0.00132995633000056,1.20828898830202,0.5,0.148,1,"MEGLU6","Igsf10"
"Fam76b",0.00133625204880629,1.11173009051784,0.7,0.272,1,"MEGLU6","Fam76b"
"Syne1.2",0.00133666464710036,0.444816544513988,1,0.947,1,"MEGLU6","Syne1"
"Gm40841",0.00134732383628259,0.718606192626896,1,0.691,1,"MEGLU6","Gm40841"
"Cask",0.00135142132731836,0.675215503641739,1,0.807,1,"MEGLU6","Cask"
"2310016D03Rik",0.0013579896881545,0.874998153529213,0.3,0.053,1,"MEGLU6","2310016D03Rik"
"Sirt7",0.00137154296661232,1.11162937944833,0.7,0.28,1,"MEGLU6","Sirt7"
"Gm10548",0.00137217194683128,1.1938870018601,0.4,0.091,1,"MEGLU6","Gm10548"
"Sgtb",0.0013779804411233,0.582765686363862,0.9,0.712,1,"MEGLU6","Sgtb"
"Eefsec",0.00138413971179802,0.922693422482995,0.9,0.514,1,"MEGLU6","Eefsec"
"Bnipl",0.00140811358517628,1.14155056847644,0.3,0.053,1,"MEGLU6","Bnipl"
"Zdhhc22.1",0.00141075495848773,1.08533468404115,0.8,0.366,1,"MEGLU6","Zdhhc22"
"Gm29811",0.00141254948765543,0.911619456792879,0.4,0.091,1,"MEGLU6","Gm29811"
"Utp15",0.0014174773355983,1.01971903196278,0.8,0.354,1,"MEGLU6","Utp15"
"Gm44681.1",0.00142906959554709,0.966909064280683,0.3,0.049,1,"MEGLU6","Gm44681"
"Gm47623",0.00145993842427413,1.20898315110618,0.3,0.053,1,"MEGLU6","Gm47623"
"Gm44022",0.00145993842427413,0.873725511107158,0.3,0.053,1,"MEGLU6","Gm44022"
"Gm5262",0.00147884977489045,0.923467711367119,0.5,0.14,1,"MEGLU6","Gm5262"
"Nav2",0.00148567014725722,0.730214866584196,0.9,0.852,1,"MEGLU6","Nav2"
"Gm15441",0.00149661003006747,1.12485487581463,0.4,0.091,1,"MEGLU6","Gm15441"
"Zfp384",0.00150011453159212,0.830642061036438,0.5,0.136,1,"MEGLU6","Zfp384"
"Gm12296.1",0.001501439795228,1.12539916757576,0.6,0.218,1,"MEGLU6","Gm12296"
"Ptprd.1",0.00151133337158592,0.4841517438467,1,0.996,1,"MEGLU6","Ptprd"
"Zbtb11os1",0.00151209124347193,1.13837236363295,0.6,0.198,1,"MEGLU6","Zbtb11os1"
"1700052H01Rik",0.00151351607355675,0.959943360486937,0.3,0.053,1,"MEGLU6","1700052H01Rik"
"Zfp551",0.00153930782924972,0.809516040766022,0.3,0.049,1,"MEGLU6","Zfp551"
"Gm16059",0.00153930782924972,0.507867474240529,0.3,0.049,1,"MEGLU6","Gm16059"
"Cenpt",0.00154445097090261,1.29660454888305,0.6,0.198,1,"MEGLU6","Cenpt"
"Dgkh.3",0.00154554416600171,0.988895600761963,0.8,0.609,1,"MEGLU6","Dgkh"
"Ripor1",0.00155229587483779,0.897289439534244,0.9,0.362,1,"MEGLU6","Ripor1"
"Gm13315",0.0015581819968543,1.01736640781573,0.2,0.025,1,"MEGLU6","Gm13315"
"Fads3",0.00156732655727581,1.05069687655763,0.6,0.185,1,"MEGLU6","Fads3"
"4933413L06Rik",0.0015688997660111,1.06680011291729,0.3,0.053,1,"MEGLU6","4933413L06Rik"
"Gm48998.1",0.0015688997660111,0.867285925063156,0.3,0.053,1,"MEGLU6","Gm48998"
"Cpne6.1",0.00156983544895336,0.748149970366987,0.9,0.605,1,"MEGLU6","Cpne6"
"Gm16252",0.00158351709696271,1.1952006861787,0.6,0.214,1,"MEGLU6","Gm16252"
"Gm12319",0.00160510264617738,1.19190031703315,0.4,0.086,1,"MEGLU6","Gm12319"
"Gm37880.1",0.00160510264617738,0.999007824196121,0.4,0.086,1,"MEGLU6","Gm37880"
"Tmem163.2",0.00160698714183476,0.777309534918319,0.9,0.712,1,"MEGLU6","Tmem163"
"Gm37965",0.00161412977961735,1.27181079924904,0.4,0.099,1,"MEGLU6","Gm37965"
"Pik3c2a",0.00162836048002523,0.808305400670999,1,0.597,1,"MEGLU6","Pik3c2a"
"Castor1",0.00163786386635899,1.28257302124058,0.2,0.025,1,"MEGLU6","Castor1"
"Gm48018",0.00163786386635899,1.07846355960884,0.2,0.025,1,"MEGLU6","Gm48018"
"Chil6",0.00163786386635899,0.935206351041605,0.2,0.025,1,"MEGLU6","Chil6"
"C1qtnf1",0.00163786386635899,0.809415791546867,0.2,0.025,1,"MEGLU6","C1qtnf1"
"Plp2",0.00163786386635899,0.807901147878538,0.2,0.025,1,"MEGLU6","Plp2"
"Naa30",0.00164704469350981,1.07983255199388,0.7,0.272,1,"MEGLU6","Naa30"
"Gm44992",0.00164930071042954,0.782944934554775,0.4,0.095,1,"MEGLU6","Gm44992"
"Gm48231",0.00165733076414675,0.504270112792079,0.3,0.049,1,"MEGLU6","Gm48231"
"Slc25a19",0.00165785880345883,0.935171428191119,0.9,0.395,1,"MEGLU6","Slc25a19"
"Cdk9",0.00166085367729253,1.03299703698823,0.8,0.35,1,"MEGLU6","Cdk9"
"Gm31305",0.00166528930072134,1.11231298858761,0.6,0.189,1,"MEGLU6","Gm31305"
"Cnih2",0.00166689440671523,0.646187582960494,1,0.679,1,"MEGLU6","Cnih2"
"Sos1",0.00167137919420762,0.725229869208667,1,0.691,1,"MEGLU6","Sos1"
"Luc7l2",0.00167141520919112,0.512636913655378,1,0.897,1,"MEGLU6","Luc7l2"
"C330002G04Rik.2",0.00167350927993264,0.723683714301365,1,0.704,1,"MEGLU6","C330002G04Rik"
"S100pbp",0.00167855651775915,0.991822404072535,0.8,0.457,1,"MEGLU6","S100pbp"
"Rad54l2",0.00170859513526586,0.833390858226295,0.9,0.486,1,"MEGLU6","Rad54l2"
"Meis2.1",0.00171077990285888,0.731735353583786,0.9,0.765,1,"MEGLU6","Meis2"
"Pank4",0.00171612939779921,1.13686897559007,0.7,0.3,1,"MEGLU6","Pank4"
"Tgfb1i1",0.00171894904133546,1.1457038591999,0.5,0.144,1,"MEGLU6","Tgfb1i1"
"Spata6l.1",0.00172097801400435,0.814258398689561,0.8,0.584,1,"MEGLU6","Spata6l"
"Gm40770",0.00172128034335374,1.07771081513998,0.2,0.025,1,"MEGLU6","Gm40770"
"Gm31019",0.00172128034335374,0.83137665903141,0.2,0.025,1,"MEGLU6","Gm31019"
"Gm42664",0.00172128034335374,0.808469789145686,0.2,0.025,1,"MEGLU6","Gm42664"
"Hectd4",0.00172533113496524,0.500763076081526,1,0.909,1,"MEGLU6","Hectd4"
"Tcf7",0.00172732437050631,0.852296691034986,0.4,0.091,1,"MEGLU6","Tcf7"
"Gm12298",0.00174644050309983,0.83843700367965,0.3,0.053,1,"MEGLU6","Gm12298"
"Flna",0.00176619997153473,1.01598980513123,0.5,0.148,1,"MEGLU6","Flna"
"Rfx2",0.00176728906554074,1.09629222187711,0.5,0.156,1,"MEGLU6","Rfx2"
"6330419E04Rik",0.00176853144591449,1.28213745166643,0.5,0.152,1,"MEGLU6","6330419E04Rik"
"2610002M06Rik",0.00176886909812908,0.955601456034017,0.8,0.383,1,"MEGLU6","2610002M06Rik"
"Gm50021.1",0.00177722238324478,1.20180882476214,0.4,0.091,1,"MEGLU6","Gm50021"
"Tiam1",0.00178760268576292,0.736671472869115,1,0.708,1,"MEGLU6","Tiam1"
"4930555F03Rik",0.00178771578182739,1.15452776158666,0.8,0.519,1,"MEGLU6","4930555F03Rik"
"Impdh2-ps",0.00180238880759063,0.867530429714362,0.6,0.193,1,"MEGLU6","Impdh2-ps"
"Grin2c",0.00180263863524813,1.19794972283015,0.4,0.099,1,"MEGLU6","Grin2c"
"Gm43889",0.0018040272506374,1.20375274932336,0.6,0.243,1,"MEGLU6","Gm43889"
"Ghr",0.00180608069026624,0.716915486108915,0.9,0.453,1,"MEGLU6","Ghr"
"Gm13997",0.0018085879918812,1.21019812899251,0.2,0.025,1,"MEGLU6","Gm13997"
"Gm15700.1",0.0018085879918812,1.06383249812446,0.2,0.025,1,"MEGLU6","Gm15700"
"Gm4846",0.0018085879918812,0.998280847089843,0.2,0.025,1,"MEGLU6","Gm4846"
"Gm37891.1",0.00180960899487931,0.951537220038011,0.3,0.053,1,"MEGLU6","Gm37891"
"Map4",0.00181101348665224,0.287520682391467,1,0.984,1,"MEGLU6","Map4"
"Asic2.1",0.00181104901399013,0.556378253862617,1,0.996,1,"MEGLU6","Asic2"
"Prpf38a",0.00181235736577196,1.09252140034424,0.7,0.3,1,"MEGLU6","Prpf38a"
"Sertad4",0.00181373742896347,1.03249075472824,0.7,0.276,1,"MEGLU6","Sertad4"
"Pcsk1",0.00181854193758167,1.08109450087832,0.7,0.284,1,"MEGLU6","Pcsk1"
"Mal2",0.0018312334680548,0.834112150911015,1,0.576,1,"MEGLU6","Mal2"
"Gm973",0.00184961511267311,0.881393092406953,0.6,0.202,1,"MEGLU6","Gm973"
"Dbp",0.00185052900330122,0.905911386486426,0.8,0.457,1,"MEGLU6","Dbp"
"Zyg11b",0.00185170442910583,0.656964537283092,1,0.712,1,"MEGLU6","Zyg11b"
"Nufip2.1",0.00186105398310694,0.661559641128025,1,0.704,1,"MEGLU6","Nufip2"
"Barhl2.1",0.00186729120234255,0.991342369003889,0.6,0.181,1,"MEGLU6","Barhl2"
"Gm12655",0.00187487117178886,0.946116144183017,0.3,0.053,1,"MEGLU6","Gm12655"
"Dync1li2",0.00189364838753559,0.511919350917823,1,0.852,1,"MEGLU6","Dync1li2"
"Gm43792",0.00189994899461432,0.814393930311513,0.2,0.025,1,"MEGLU6","Gm43792"
"Gm18273",0.00189994899461432,0.795137420508387,0.2,0.025,1,"MEGLU6","Gm18273"
"Angptl1",0.00189994899461432,0.752622859556927,0.2,0.025,1,"MEGLU6","Angptl1"
"Gm43876",0.00189994899461432,0.691608193070011,0.2,0.025,1,"MEGLU6","Gm43876"
"Pcdhga4",0.00189994899461432,0.655070113560976,0.2,0.025,1,"MEGLU6","Pcdhga4"
"Cd93",0.00189994899461432,0.471011445956523,0.2,0.025,1,"MEGLU6","Cd93"
"Trit1.1",0.00190034049053806,1.05138500653012,0.7,0.263,1,"MEGLU6","Trit1"
"Zfp790.1",0.0019338117081332,1.08808755791812,0.5,0.144,1,"MEGLU6","Zfp790"
"Asb12",0.0019338117081332,0.70344190172165,0.5,0.144,1,"MEGLU6","Asb12"
"AI480526",0.00193674567607278,1.00284069522824,0.8,0.325,1,"MEGLU6","AI480526"
"Asb14",0.0019390796557988,1.06077118819777,0.5,0.132,1,"MEGLU6","Asb14"
"Gm27151.1",0.00194228906299809,0.843071320872826,0.3,0.053,1,"MEGLU6","Gm27151"
"Pcsk2.3",0.00195112749005086,0.398796693088959,1,0.971,1,"MEGLU6","Pcsk2"
"Cpne5.1",0.00195523493208602,0.742869586702722,0.9,0.683,1,"MEGLU6","Cpne5"
"B930095G15Rik",0.00197116288732619,1.07584306855994,0.7,0.309,1,"MEGLU6","B930095G15Rik"
"Gm47283",0.00197432639811735,0.682669352007705,0.9,0.798,1,"MEGLU6","Gm47283"
"Spon1.2",0.00199331607612603,0.957576047279308,0.9,0.523,1,"MEGLU6","Spon1"
"Gm49435",0.00199553130901502,1.09307550603444,0.2,0.025,1,"MEGLU6","Gm49435"
