"","PatchSeq.p_val","PatchSeq.avg_log2FC","PatchSeq.pct.1","PatchSeq.pct.2","PatchSeq.p_val_adj","gene"
"Foxred2",0.233089807225452,0.342149164949005,0.188,0.14,1,"Foxred2"
"Hmgn5",0.233381375359538,0.250001542176761,0.205,0.154,1,"Hmgn5"
"Gm5262",0.233455433140566,0.225574784256637,0.179,0.132,1,"Gm5262"
"Mief2",0.233572535251888,-0.216000806116255,0.291,0.36,1,"Mief2"
"Gm14964",0.233686644854421,0.240966002711805,0.419,0.36,1,"Gm14964"
"Arrdc3",0.233722275193881,0.201933803051976,0.299,0.235,1,"Arrdc3"
"Gm37407",0.23392829560432,0.215165712886533,0.162,0.11,1,"Gm37407"
"Zfp654",0.234237431644082,0.212542330782251,0.479,0.426,1,"Zfp654"
"Gm16091",0.234271704081671,-0.231991163176177,0.274,0.346,1,"Gm16091"
"Atp5k-ps2",0.234338013924786,-0.251654815603501,0.094,0.14,1,"Atp5k-ps2"
"Gm45216",0.234542793470294,-0.202623732508005,0.154,0.213,1,"Gm45216"
"Lsm2",0.234796197772397,-0.273348245892753,0.291,0.346,1,"Lsm2"
"Syt14",0.234865455515535,0.204632072246805,0.47,0.412,1,"Syt14"
"Slc2a1",0.234887884998852,-0.2671513223834,0.248,0.301,1,"Slc2a1"
"Gm20522",0.235099743282503,0.263893658015772,0.274,0.213,1,"Gm20522"
"Rpl19-ps1",0.235194379161857,0.205183712862082,0.171,0.118,1,"Rpl19-ps1"
"Twist2",0.235212846920104,0.218068458844017,0.265,0.206,1,"Twist2"
"Gm36787",0.235381121898298,0.303873497303319,0.222,0.169,1,"Gm36787"
"Grik3",0.235553082613869,0.221813920684199,0.513,0.463,1,"Grik3"
"Slc18b1",0.235652980337848,0.220669173036599,0.376,0.316,1,"Slc18b1"
"Gm10736",0.235688709649657,0.251058234410228,0.231,0.169,1,"Gm10736"
"Agt",0.235785674794127,0.274515950236207,0.342,0.294,1,"Agt"
"Gm15265",0.236084618971302,0.202889392776429,0.137,0.088,1,"Gm15265"
"Ddn",0.236290454705455,-0.212302995543952,0.308,0.36,1,"Ddn"
"Cdr2l",0.23657265479062,0.251248714121326,0.359,0.309,1,"Cdr2l"
"Ube2q1",0.2366525622874,0.225520143217901,0.504,0.471,1,"Ube2q1"
"Gm41002",0.236902370588853,0.232759888549242,0.385,0.316,1,"Gm41002"
"Fam181b",0.236915723749949,0.242164562413283,0.274,0.213,1,"Fam181b"
"Ccdc112",0.236999798031239,-0.220922229007851,0.222,0.287,1,"Ccdc112"
"Lmnb2",0.237052192769697,0.218774623960203,0.265,0.206,1,"Lmnb2"
"Gm11625",0.237194860499099,0.214649965504076,0.128,0.081,1,"Gm11625"
"Nsun5",0.237228494075713,-0.257065557483263,0.137,0.191,1,"Nsun5"
"C1ql3",0.237372245514734,-0.350210532746216,0.111,0.154,1,"C1ql3"
"Gm4953",0.237566653598693,0.236169537054412,0.197,0.147,1,"Gm4953"
"Gm41804",0.237588452883795,0.215538436557553,0.342,0.287,1,"Gm41804"
"Gm28374",0.237883350089594,0.214747972751012,0.368,0.287,1,"Gm28374"
"Jagn1",0.237931323819799,0.217119783943259,0.427,0.338,1,"Jagn1"
"Klhl11",0.238351770518576,0.243220798356005,0.222,0.169,1,"Klhl11"
"Gm42567",0.238394596299121,0.332376783612361,0.188,0.14,1,"Gm42567"
"Gm44863",0.238412366630713,0.231055641539523,0.188,0.132,1,"Gm44863"
"Gla",0.238609486003808,-0.240500660164793,0.111,0.162,1,"Gla"
"Nucb2",0.23871766190525,0.227018399775257,0.41,0.353,1,"Nucb2"
"Aaas",0.238741596246843,0.248945898592103,0.274,0.213,1,"Aaas"
"Nectin2",0.239003234842014,0.291000287346841,0.248,0.199,1,"Nectin2"
"Slc12a9",0.239038782139905,0.200896229983337,0.308,0.243,1,"Slc12a9"
"Gsn",0.239663664280943,-0.276029204114105,0.35,0.397,1,"Gsn"
"Gys1",0.240235748161845,0.292799325380105,0.308,0.257,1,"Gys1"
"Disp1",0.240924304972366,0.213685635225394,0.385,0.331,1,"Disp1"
"Zfp341",0.241981603179536,0.277312684098033,0.308,0.257,1,"Zfp341"
"Vps51",0.242047513019014,0.257367323171874,0.402,0.353,1,"Vps51"
"Gm9762",0.242126676383507,0.242960138062332,0.214,0.162,1,"Gm9762"
"Rassf3",0.242322881458674,0.205605022351135,0.368,0.301,1,"Rassf3"
"Mlycd",0.242543361551988,0.205144070641092,0.393,0.324,1,"Mlycd"
"Gm11592",0.242729513275274,-0.250580729753527,0.239,0.309,1,"Gm11592"
"Syne3",0.242735849835603,-0.235681158397221,0.103,0.147,1,"Syne3"
"Syne4",0.242852203000484,-0.222441566881359,0.068,0.11,1,"Syne4"
"1700021J08Rik",0.243191475185582,0.296078822145194,0.162,0.11,1,"1700021J08Rik"
"Tex15",0.243677727640488,0.224915995830625,0.205,0.154,1,"Tex15"
"Gm15601",0.24427339193407,0.201585277394502,0.41,0.353,1,"Gm15601"
"Gm37728",0.244290901825973,0.250803077497167,0.231,0.176,1,"Gm37728"
"Flrt3",0.24460101488125,0.202785881059375,0.41,0.338,1,"Flrt3"
"Shkbp1",0.244968762732036,0.309738298861159,0.197,0.147,1,"Shkbp1"
"Inpp5j",0.245112113772934,-0.209857465145918,0.291,0.36,1,"Inpp5j"
"A2m",0.245382994968658,-0.218594140105947,0.094,0.14,1,"A2m"
"Pfas",0.245383838940124,-0.268069290433402,0.248,0.301,1,"Pfas"
"Gm43655",0.245547013926585,0.218549610041432,0.162,0.11,1,"Gm43655"
"Slc16a11",0.245654704844086,0.297399885046942,0.282,0.228,1,"Slc16a11"
"Gmeb2",0.245740383131474,0.25338193405257,0.385,0.338,1,"Gmeb2"
"Bcan",0.245973029713761,-0.250067322434012,0.41,0.456,1,"Bcan"
"Rfc2",0.245973029713761,-0.231559426349552,0.419,0.449,1,"Rfc2"
"Gm25133",0.246101570440697,0.247323404513741,0.222,0.162,1,"Gm25133"
"Ppp4c",0.246426331305411,0.200726149953211,0.53,0.456,1,"Ppp4c"
"Exosc9",0.246684279642202,0.208100441554716,0.385,0.316,1,"Exosc9"
"Zfp758",0.246883441691431,0.296543337641272,0.231,0.184,1,"Zfp758"
"Otulinl",0.246883441691431,0.320979973491172,0.231,0.184,1,"Otulinl"
"Cthrc1",0.247167249709233,-0.223009493182035,0.128,0.184,1,"Cthrc1"
"Arhgef16",0.247219599767428,0.314594123745014,0.154,0.11,1,"Arhgef16"
"4930551O13Rik",0.247277470821126,0.242936794491474,0.214,0.162,1,"4930551O13Rik"
"Tmem129",0.247354508838729,0.211969782649312,0.214,0.154,1,"Tmem129"
"Slc38a7",0.247388987913603,-0.270318192343379,0.231,0.279,1,"Slc38a7"
"Gm26558",0.247732106495046,0.289631452192675,0.128,0.088,1,"Gm26558"
"Tspan11",0.248444717766899,0.241932246787183,0.222,0.169,1,"Tspan11"
"Ampd1",0.248511827041782,-0.215835007752914,0.214,0.272,1,"Ampd1"
"Ptbp1",0.248896764962372,0.225283563144066,0.239,0.184,1,"Ptbp1"
"Gm32856",0.249049876342245,0.341110675784383,0.128,0.088,1,"Gm32856"
"Efemp2",0.250129827882959,-0.212122721203102,0.137,0.191,1,"Efemp2"
"Gm43341",0.250319114899338,0.244363419208892,0.231,0.176,1,"Gm43341"
"Gm48102",0.25050184331013,0.202430264969767,0.179,0.125,1,"Gm48102"
"Cep83os",0.250613282832439,0.200470667466983,0.291,0.228,1,"Cep83os"
"Dennd1c",0.250618191801464,0.333713865439044,0.103,0.066,1,"Dennd1c"
"Aqr",0.250826166561271,0.278557124165033,0.47,0.456,1,"Aqr"
"Snapc2",0.250898583264822,0.220349856733867,0.316,0.257,1,"Snapc2"
"Slc26a11",0.251333830491181,0.2444216957692,0.231,0.176,1,"Slc26a11"
"Ufsp1",0.251452988174981,0.288598902897973,0.214,0.162,1,"Ufsp1"
"Chst12",0.251839527053379,0.247472152743317,0.342,0.294,1,"Chst12"
"Lpar1",0.251909135429107,-0.220304574054671,0.402,0.456,1,"Lpar1"
"B3galnt2",0.252219850652686,0.242110212741019,0.393,0.338,1,"B3galnt2"
"Fstl1",0.252282193957803,-0.20133142169953,0.59,0.574,1,"Fstl1"
"Cxcl14",0.252331008100834,-0.249338869007807,0.333,0.382,1,"Cxcl14"
"Gm7436",0.252497147816654,-0.223748648709456,0.103,0.147,1,"Gm7436"
"Exoc3l",0.252615459513277,-0.27500161883744,0.111,0.162,1,"Exoc3l"
"Sipa1",0.25269209344582,-0.230393793501116,0.188,0.243,1,"Sipa1"
"Gm2115",0.25275242230643,0.228901908139168,0.274,0.213,1,"Gm2115"
"Gm40438",0.252822388556105,0.238056634044699,0.239,0.191,1,"Gm40438"
"Gm42666",0.253354533109347,-0.247917767108214,0.162,0.213,1,"Gm42666"
"Naa40",0.254187007191583,0.21241294452427,0.41,0.36,1,"Naa40"
"Gm52980",0.254369927753718,0.25256205656228,0.128,0.088,1,"Gm52980"
"mt-Ts2",0.254930330909164,-0.212983400181558,0.316,0.39,1,"mt-Ts2"
"Rbm11",0.255367643847322,0.255303489328047,0.205,0.154,1,"Rbm11"
"Zfp566",0.255502984235662,-0.263546530260121,0.094,0.14,1,"Zfp566"
"Znhit2",0.255548265268009,0.201794564563385,0.47,0.39,1,"Znhit2"
"Gm26642",0.255833461913147,0.207662073986989,0.368,0.301,1,"Gm26642"
"Cntn2",0.255890240575835,0.202964018075513,0.479,0.449,1,"Cntn2"
"Tedc2",0.256227227913346,-0.281511035306029,0.103,0.147,1,"Tedc2"
"Ttpa",0.256973135043904,0.28650479813765,0.154,0.11,1,"Ttpa"
"Vsir",0.257489088229457,-0.330305968323691,0.094,0.132,1,"Vsir"
"Slc14a1",0.257564572976186,-0.264941668823506,0.111,0.154,1,"Slc14a1"
"Zfp35",0.257941977382526,0.246351147387263,0.342,0.294,1,"Zfp35"
"Gale",0.257957399851846,0.262391096030323,0.239,0.184,1,"Gale"
"C1qtnf12",0.257980299241337,0.246684534254413,0.214,0.154,1,"C1qtnf12"
"Qrsl1",0.258092935556875,0.240018170526449,0.291,0.228,1,"Qrsl1"
"Rgs11",0.258517536922375,0.276201828651733,0.171,0.125,1,"Rgs11"
"Evc2",0.25862237101538,0.213384576186126,0.205,0.154,1,"Evc2"
"Gm16599",0.259098440618467,0.239292701468672,0.479,0.471,1,"Gm16599"
"Gm4997",0.259141607749702,0.224659857079466,0.197,0.147,1,"Gm4997"
"Gm12791",0.259276636691731,0.21794062286076,0.12,0.081,1,"Gm12791"
"Gm14488",0.259640729284874,0.317069513802757,0.103,0.066,1,"Gm14488"
"Mier3",0.259679047676387,0.251659407476192,0.427,0.39,1,"Mier3"
"2810433D01Rik",0.259768538417305,0.271729055098797,0.128,0.088,1,"2810433D01Rik"
"Gm44487",0.259979905719348,-0.240186864053623,0.077,0.118,1,"Gm44487"
"Gm29585",0.260115827920795,0.240110682212499,0.41,0.368,1,"Gm29585"
"Tmem177",0.261130496225113,0.278506240575677,0.128,0.088,1,"Tmem177"
"Gm44678",0.261166082618007,0.304561706581692,0.103,0.066,1,"Gm44678"
"Nos3",0.261390402298157,-0.258504230641988,0.077,0.118,1,"Nos3"
"Gm5230",0.261390402298157,-0.216518112252418,0.077,0.118,1,"Gm5230"
"Trib1",0.261476288856776,0.42677642359366,0.214,0.176,1,"Trib1"
"Zdhhc24",0.261905736417341,0.250680846185837,0.205,0.154,1,"Zdhhc24"
"Gm45264",0.262007201605321,0.223809509757472,0.222,0.169,1,"Gm45264"
"Gm38155",0.262473366097766,0.261587853085704,0.248,0.199,1,"Gm38155"
"Nlrc3",0.262528741967508,-0.229686546211041,0.103,0.147,1,"Nlrc3"
"Sdhaf3",0.262643677044972,0.215686542476816,0.556,0.493,1,"Sdhaf3"
"Rspo3",0.262685286042245,0.21633278255127,0.231,0.176,1,"Rspo3"
"Cited4",0.262806180348656,-0.262127693446106,0.077,0.118,1,"Cited4"
"Nol8",0.263428785507395,-0.20853923368956,0.325,0.382,1,"Nol8"
"Arhgap31",0.263522122544046,-0.253614675859846,0.282,0.324,1,"Arhgap31"
"Gm3788",0.263577639218329,0.220987633055198,0.41,0.324,1,"Gm3788"
"Zbtb17",0.264283069342232,0.264661082546296,0.282,0.235,1,"Zbtb17"
"Atoh7",0.264397291419961,-0.200216506437992,0.068,0.11,1,"Atoh7"
"S100a8",0.264397291419961,-0.245687122931269,0.068,0.11,1,"S100a8"
"Snx31",0.264461404989858,0.262889521000163,0.154,0.11,1,"Snx31"
"Gm48062",0.264716929093529,0.271972970549525,0.162,0.118,1,"Gm48062"
"Mospd2",0.264888375962242,0.25116141907529,0.265,0.213,1,"Mospd2"
"Spns3",0.26493975899184,0.200475366087583,0.12,0.081,1,"Spns3"
"Hdhd5",0.265471392770747,0.224495410041427,0.308,0.25,1,"Hdhd5"
"2900093K20Rik",0.265564701363635,0.222240356555483,0.171,0.118,1,"2900093K20Rik"
"Dnaaf2",0.265604144648258,0.26572960300453,0.205,0.162,1,"Dnaaf2"
"Sepsecs",0.266208152994971,0.263138686642272,0.282,0.235,1,"Sepsecs"
"Tyms",0.266215831437884,0.236750904459004,0.145,0.103,1,"Tyms"
"Yeats2",0.26644388327351,0.213910111271235,0.496,0.471,1,"Yeats2"
"B230334C09Rik",0.266579130701656,0.255074236360832,0.385,0.346,1,"B230334C09Rik"
"9930111H07Rik",0.266627660521155,0.230281021139875,0.128,0.088,1,"9930111H07Rik"
"Cdc42ep4",0.266874063395665,0.240959853436037,0.265,0.213,1,"Cdc42ep4"
"Gm38260",0.267004048641818,0.246789229168616,0.197,0.147,1,"Gm38260"
"Pi16",0.267184390489879,0.262343033929737,0.162,0.118,1,"Pi16"
"A230051N06Rik",0.267329397817772,0.309389876485131,0.103,0.066,1,"A230051N06Rik"
"Zfp65",0.26742724817487,0.263832604117112,0.222,0.176,1,"Zfp65"
"Dach1",0.267536169760818,0.207007615731932,0.795,0.787,1,"Dach1"
"Gm7285",0.267803052508633,0.30086862157388,0.12,0.081,1,"Gm7285"
"Grm2",0.26808984814931,0.275811606717213,0.171,0.125,1,"Grm2"
"Gm17111",0.268107452337618,0.24495537751211,0.325,0.265,1,"Gm17111"
"Gm47033",0.268112460590125,0.268422674632743,0.111,0.074,1,"Gm47033"
"Crym",0.268261410401803,0.25030993985763,0.154,0.11,1,"Crym"
"2010320M18Rik",0.268373268432232,-0.242024752644133,0.205,0.257,1,"2010320M18Rik"
"Rpl30-ps1",0.268783971901305,0.230071564728816,0.137,0.096,1,"Rpl30-ps1"
"Rest",0.269303292117944,0.233484633419339,0.171,0.125,1,"Rest"
"Ints6l",0.269392009390576,0.208905010473738,0.453,0.404,1,"Ints6l"
"Pomt1",0.269667621576209,0.282013765462864,0.162,0.118,1,"Pomt1"
"Cdc20b",0.269700253175771,-0.230448375200188,0.128,0.176,1,"Cdc20b"
"Gm49668",0.270379671123717,0.204170354650597,0.453,0.39,1,"Gm49668"
"Zfp628",0.270520500175005,0.251994792667381,0.171,0.125,1,"Zfp628"
"Snai1",0.270802430985636,0.274354058162851,0.128,0.088,1,"Snai1"
"4933421O10Rik",0.270802430985636,0.345149099937674,0.128,0.088,1,"4933421O10Rik"
"Rpl19-ps7",0.270802430985636,0.226910723653771,0.128,0.088,1,"Rpl19-ps7"
"Proz",0.271490298995861,0.27603557986799,0.137,0.096,1,"Proz"
"Hic2",0.271490298995861,0.207248534727342,0.137,0.096,1,"Hic2"
"Gm39326",0.271529388159014,-0.282266262618981,0.103,0.147,1,"Gm39326"
"Maskbp3",0.272166640752953,0.292871654313928,0.162,0.118,1,"Maskbp3"
"Mtfr2",0.272395395700963,0.37768777574159,0.179,0.14,1,"Mtfr2"
"Dram1",0.272834123411905,0.284009771318056,0.248,0.206,1,"Dram1"
"Htr1b",0.273386182710639,0.214094020214785,0.154,0.11,1,"Htr1b"
"1700037C18Rik",0.273795060898268,0.210242225173696,0.419,0.375,1,"1700037C18Rik"
"Dnajb12",0.27382479369312,0.211086119613146,0.462,0.426,1,"Dnajb12"
"U2af1l4",0.273894705903225,0.213707334818543,0.222,0.176,1,"U2af1l4"
"Gjc2",0.274131033761377,0.281365014885219,0.111,0.074,1,"Gjc2"
"Gm15701",0.274139370694888,0.233849987168002,0.154,0.103,1,"Gm15701"
"Hkdc1",0.27447171346072,0.242533058205151,0.299,0.25,1,"Hkdc1"
"Dedd2",0.27447171346072,0.24012932572172,0.299,0.25,1,"Dedd2"
"Gm48689",0.274899373183956,-0.314881711591399,0.094,0.132,1,"Gm48689"
"Fndc1",0.27495029284071,-0.212947980437662,0.265,0.324,1,"Fndc1"
"Zfp330",0.275126244588002,-0.207923460531354,0.316,0.368,1,"Zfp330"
"Gtpbp4-ps5",0.275173179698174,0.237448186584817,0.103,0.066,1,"Gtpbp4-ps5"
"Padi2",0.27526537736993,-0.321946947309887,0.231,0.272,1,"Padi2"
"Dus4l",0.275786481550826,-0.251791186305306,0.077,0.118,1,"Dus4l"
"Gm8801",0.276345566309192,-0.254237970297995,0.111,0.154,1,"Gm8801"
"Lypd1",0.276382304144728,-0.280653861181774,0.359,0.375,1,"Lypd1"
"Gm43843",0.276438152811048,0.240029678900689,0.128,0.088,1,"Gm43843"
"Rab26os",0.27673382232174,0.215900602803661,0.35,0.279,1,"Rab26os"
"Btd",0.276764453499841,0.245318557353332,0.145,0.103,1,"Btd"
"Krcc1",0.27687668147519,-0.279321397223777,0.197,0.243,1,"Krcc1"
"Actc1",0.27717467852982,0.220178851985873,0.111,0.074,1,"Actc1"
"Rell1",0.277565830320849,0.248294948028826,0.239,0.191,1,"Rell1"
"Krt20",0.277758840063807,-0.293321483627521,0.128,0.169,1,"Krt20"
"Nkapd1",0.27803118379897,0.21192617661131,0.333,0.272,1,"Nkapd1"
"Gm6142",0.278337558519077,0.222516108525942,0.137,0.096,1,"Gm6142"
"2610306M01Rik",0.278337558519077,0.254888722610035,0.137,0.096,1,"2610306M01Rik"
"P2ry1",0.278354247094888,0.21843584104403,0.103,0.066,1,"P2ry1"
"Ldhd",0.278518193008185,0.222919975663311,0.197,0.147,1,"Ldhd"
"Eaf1",0.279390500700556,0.202384304190504,0.222,0.169,1,"Eaf1"
"Abca4",0.279687915578108,-0.227712051178362,0.145,0.191,1,"Abca4"
"Gm15385",0.279885730149868,0.240435544188858,0.154,0.11,1,"Gm15385"
"Gm42770",0.280031889858693,0.263559959262402,0.248,0.199,1,"Gm42770"
"Map3k5",0.280225906462479,0.203985464341529,0.59,0.566,1,"Map3k5"
"Zswim6",0.280625832576079,0.200985885485316,0.53,0.507,1,"Zswim6"
"Gm45343",0.280739128908999,0.203678811353748,0.154,0.103,1,"Gm45343"
"Ppm1m",0.280792662107648,0.284262993702428,0.145,0.103,1,"Ppm1m"
"Jade3",0.280984892370723,0.205344851152796,0.402,0.346,1,"Jade3"
"Gm14253",0.281054795800152,0.21286351454592,0.205,0.154,1,"Gm14253"
"Prorsd1",0.28203736614357,0.224141408085226,0.197,0.147,1,"Prorsd1"
"Gpd1",0.282071920756912,-0.212122337706535,0.103,0.147,1,"Gpd1"
"Gm28959",0.282071920756912,0.309560111512624,0.154,0.103,1,"Gm28959"
"Crtap",0.282144201235069,0.250859723092725,0.145,0.103,1,"Crtap"
"Gm36173",0.282437987343284,0.238267442893526,0.12,0.081,1,"Gm36173"
"Plekho2",0.282501861321881,0.247075476484124,0.137,0.096,1,"Plekho2"
"Zfp335",0.282662950987758,0.217821641375573,0.308,0.257,1,"Zfp335"
"Tmem106c",0.282913531535969,0.200179053538466,0.41,0.346,1,"Tmem106c"
"Gm13889",0.283133908623999,0.234222951960514,0.376,0.324,1,"Gm13889"
"Shisa8",0.28318370136727,-0.236840325634334,0.077,0.118,1,"Shisa8"
"Rps6-ps1",0.283330821332825,0.22125633791089,0.111,0.074,1,"Rps6-ps1"
"Gm42483",0.283330821332825,0.217686438330362,0.111,0.074,1,"Gm42483"
"Gm47508",0.283330821332825,0.203953675015016,0.111,0.074,1,"Gm47508"
"9430053O09Rik",0.283835469117715,0.222597488047564,0.154,0.11,1,"9430053O09Rik"
"D630044L22Rik",0.283847960608556,-0.232031710706569,0.162,0.213,1,"D630044L22Rik"
"Ahcy",0.28400109329252,0.236295650161148,0.239,0.191,1,"Ahcy"
"Adamts10",0.284276705899882,0.222108953435669,0.248,0.199,1,"Adamts10"
"Map6d1",0.284574584508312,0.253451781891988,0.231,0.184,1,"Map6d1"
"Hspa12b",0.284599772378096,-0.338521750796059,0.094,0.132,1,"Hspa12b"
"Gm17023",0.284868833865532,0.22921826273561,0.333,0.279,1,"Gm17023"
"Guf1",0.285405375750502,0.318072002298305,0.316,0.279,1,"Guf1"
"Nans",0.285979747658171,-0.23708996876669,0.282,0.331,1,"Nans"
"Gm17916",0.286194191911008,0.250753739003797,0.162,0.118,1,"Gm17916"
"Rpl17-ps7",0.286416066264518,0.200393253068165,0.103,0.066,1,"Rpl17-ps7"
"Gm29253",0.286437566705627,0.204153983234425,0.231,0.176,1,"Gm29253"
"Gm48542",0.286491912082967,0.206886680632623,0.128,0.088,1,"Gm48542"
"Hps4",0.286578626075758,0.230939716234798,0.308,0.257,1,"Hps4"
"2610035D17Rik",0.286831701705141,0.250792648505875,0.427,0.382,1,"2610035D17Rik"
"Gm49396",0.286863367149403,0.231015829144238,0.205,0.154,1,"Gm49396"
"Fermt1",0.28693226924125,0.205626667618521,0.12,0.081,1,"Fermt1"
"Dmpk",0.287493218349808,0.211316382407894,0.162,0.118,1,"Dmpk"
"Slc25a24",0.287594424644199,0.21537295273032,0.145,0.103,1,"Slc25a24"
"Gm19409",0.287948072292422,0.221810211391207,0.128,0.088,1,"Gm19409"
"Gm49476",0.288008270063952,0.289025522019475,0.111,0.074,1,"Gm49476"
"Engase",0.288119662312423,0.229086212039595,0.137,0.096,1,"Engase"
"Alg6",0.288544945371606,0.201048523720656,0.41,0.368,1,"Alg6"
"Tefm",0.28867802114112,-0.248178565475548,0.085,0.125,1,"Tefm"
"Xylb",0.288968006184303,0.232352721177172,0.145,0.103,1,"Xylb"
"Gm38299",0.289209331316897,-0.23566843793684,0.154,0.199,1,"Gm38299"
"Lsm10",0.289955138322901,0.265162789063007,0.12,0.081,1,"Lsm10"
"Zfp184",0.290346001321759,0.216326291946271,0.145,0.103,1,"Zfp184"
"Tmem185b",0.290445871344212,0.22853833016276,0.265,0.213,1,"Tmem185b"
"Gstt2",0.290449998095125,0.230960114252319,0.179,0.132,1,"Gstt2"
"Spring1",0.290470644849495,0.208384323583833,0.376,0.324,1,"Spring1"
"Slc16a9",0.290698038502437,-0.236761105098265,0.111,0.154,1,"Slc16a9"
"Sgms2",0.291007069290587,0.300841307236416,0.376,0.338,1,"Sgms2"
"Per2",0.291216280945912,0.25007229639492,0.231,0.184,1,"Per2"
"Nemp1",0.291521532058584,0.3575568530578,0.145,0.11,1,"Nemp1"
"Tomm40l",0.291554218406143,-0.21876931503213,0.316,0.368,1,"Tomm40l"
"Brat1",0.291758561213331,0.252514902268855,0.256,0.206,1,"Brat1"
"4930532G15Rik",0.29184769590058,0.244189178646071,0.154,0.11,1,"4930532G15Rik"
"Rusf1",0.292853918848312,0.215340816406855,0.342,0.294,1,"Rusf1"
"Tti1",0.293123140943376,-0.309728805696385,0.188,0.228,1,"Tti1"
"Gm23463",0.293197700539933,0.244396232993565,0.154,0.11,1,"Gm23463"
"Cd86",0.293290170035582,-0.262155225899945,0.12,0.162,1,"Cd86"
"Gm43322",0.293534207763,0.215626352524063,0.282,0.228,1,"Gm43322"
"Cdc7",0.293805017387936,0.219608246623549,0.402,0.36,1,"Cdc7"
"Mettl2",0.293844191179365,0.236284140997421,0.35,0.301,1,"Mettl2"
"Gramd3",0.294289889572835,-0.290560325633668,0.308,0.346,1,"Gramd3"
"Zfp768",0.294325457559237,0.266448371915666,0.111,0.074,1,"Zfp768"
"Mvk",0.295480707526147,0.201863600027714,0.333,0.279,1,"Mvk"
"Gstm7",0.29584328189632,-0.305600194759312,0.068,0.103,1,"Gstm7"
"D830036C21Rik",0.295902147279021,0.215716481235326,0.145,0.103,1,"D830036C21Rik"
"Nfatc2ip",0.295966378960079,-0.249785109469858,0.094,0.132,1,"Nfatc2ip"
"Gm47162",0.296064986683554,0.266990305647991,0.12,0.081,1,"Gm47162"
"Mcrip2",0.296472460929615,0.211319780578268,0.239,0.184,1,"Mcrip2"
"Mdga1",0.296648863455452,0.207865252252438,0.41,0.368,1,"Mdga1"
"Gm37877",0.297475154339364,-0.30007948178553,0.068,0.103,1,"Gm37877"
"Gm3948",0.297634594355993,0.25345137041926,0.197,0.147,1,"Gm3948"
"Gm37181",0.297634594355993,-0.223406355528131,0.145,0.191,1,"Gm37181"
"Helq",0.297892217729307,-0.312502288162908,0.274,0.309,1,"Helq"
"Gm40117",0.298028552937755,0.265712430528373,0.162,0.118,1,"Gm40117"
"Kcnj4",0.298130988029453,0.201322491811417,0.137,0.096,1,"Kcnj4"
"Gm36486",0.299321233600763,-0.203449199750566,0.205,0.25,1,"Gm36486"
"Nacad",0.299526052328159,-0.212073382992747,0.427,0.456,1,"Nacad"
"Fam20a",0.301880708457108,0.26985757942138,0.256,0.213,1,"Fam20a"
"Gm16159",0.302351648238058,0.207097397502496,0.111,0.074,1,"Gm16159"
"Frrs1",0.302513663849342,0.208510491391126,0.282,0.235,1,"Frrs1"
"Gm20509",0.302540981070518,0.209336315293919,0.35,0.294,1,"Gm20509"
"Slit1",0.302659095626937,0.240733068554945,0.453,0.419,1,"Slit1"
"Kif1c",0.303423128154836,0.213990455283841,0.299,0.25,1,"Kif1c"
"Gm10353",0.303954862841102,0.232735681379436,0.137,0.096,1,"Gm10353"
"Gm15516",0.304062714816834,-0.232612668142658,0.068,0.103,1,"Gm15516"
"Gm26554",0.304082342038765,-0.278741124624341,0.145,0.184,1,"Gm26554"
"2210016F16Rik",0.30445638685196,0.243328943366562,0.299,0.25,1,"2210016F16Rik"
"Bambi",0.305422560556807,0.234091957616794,0.137,0.096,1,"Bambi"
"Cyp2u1",0.305681178374529,-0.216114496565633,0.231,0.279,1,"Cyp2u1"
"Tmem97",0.305725427184666,0.220718667824407,0.222,0.169,1,"Tmem97"
"Mylip",0.305862020142827,-0.215998922548162,0.248,0.301,1,"Mylip"
"BC002059",0.306194314724372,-0.20884389736529,0.137,0.184,1,"BC002059"
"Abca14",0.3062230285425,0.234276340678712,0.282,0.243,1,"Abca14"
"Scn7a",0.307223359252878,-0.255196452108922,0.231,0.272,1,"Scn7a"
"Sh3yl1",0.307735010631187,0.217926500058314,0.308,0.257,1,"Sh3yl1"
"Iqgap1",0.30785072447627,0.201210175100404,0.53,0.515,1,"Iqgap1"
"Thrsp",0.308094669236412,-0.213622027616543,0.085,0.125,1,"Thrsp"
"Mapk12",0.308333862773204,0.250630308462664,0.197,0.154,1,"Mapk12"
"Gpr139",0.308530378950681,-0.230077231377949,0.265,0.301,1,"Gpr139"
"Cacna2d2",0.308691285556974,-0.209015418545062,0.598,0.588,1,"Cacna2d2"
"Gm43712",0.309004847317242,0.20078876323057,0.222,0.176,1,"Gm43712"
